,winner,nb_sets,game_1_score,game_2_score,game_3_score,team_one_players,team_two_players,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores,team_one_game_1_points,team_two_game_1_points,team_one_game_2_points,team_two_game_2_points,team_one_game_3_points,team_two_game_3_points,game_1_winner,game_2_winner,game_3_winner,game_1_interval_score,game_2_interval_score,game_3_interval_score,game_1_interval_winner,game_2_interval_winner,game_3_interval_winner
1547,1,2,21-14,21-7,0-0,"Kim Astrup, Anders Skaarup Rasmussen","Sze Fei Goh, Sze Fei Goh",7,4,2,0,4,4,1,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '13-11', '13-12', '14-12', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '19-14', '20-14', '21-14']",7.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '8-3', '9-3', '9-4', '10-4', '11-4', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '17-5', '18-5', '18-6', '18-7', '19-7', '20-7', '21-7']",0.0,0.0,0.0,0.0,[],21,14,21,7,0,0,1,2,2,9-11,11-4,0-0,2,1,0
1548,2,3,21-19,18-21,18-21,"Phillip Chew, Ryan Chew","Mohamad Arif Ab Latif Arif, Mohamad Arif Ab Latif Arif",4,6,3,3,4,6,3,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '15-11', '15-12', '15-13', '15-14', '15-15', '15-16', '16-16', '17-16', '18-16', '19-16', '19-17', '20-17', '20-18', '20-19', '21-19']",2.0,4.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '17-19', '17-20', '18-20', '18-21']",3.0,5.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '10-10', '10-11', '10-12', '10-13', '11-13', '11-14', '12-14', '13-14', '14-14', '14-15', '14-16', '15-16', '16-16', '16-17', '17-17', '17-18', '17-19', '18-19', '18-20', '18-21']",21,19,18,21,18,21,1,2,2,11-9,8-11,10-11,1,2,2
1549,2,2,23-25,18-21,0-0,"Kaixiang Huang, Zekang Wang","Manu Attri, Manu Attri",5,5,2,4,5,5,2,3,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '2-8', '3-8', '3-9', '4-9', '5-9', '6-9', '7-9', '8-9', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '21-20', '21-21', '22-21', '22-22', '22-23', '23-23', '23-24', '23-25']",3.0,5.0,0.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '16-16', '17-16', '18-16', '18-17', '18-18', '18-19', '18-20', '18-21']",0.0,0.0,0.0,0.0,[],23,25,18,21,0,0,2,2,2,8-11,10-11,0-0,2,2,0
1550,1,2,21-15,21-14,0-0,"Tinn Isriyanet, Kittisak Namdash","Kapil Chaudhary, Kapil Chaudhary",6,2,4,0,6,2,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '7-2', '8-2', '9-2', '9-3', '10-3', '10-4', '11-4', '11-5', '12-5', '12-6', '13-6', '13-7', '13-8', '14-8', '14-9', '15-9', '15-10', '16-10', '17-10', '17-11', '18-11', '18-12', '19-12', '19-13', '19-14', '20-14', '20-15', '21-15']",5.0,2.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '8-3', '9-3', '10-3', '10-4', '11-4', '11-5', '12-5', '13-5', '13-6', '14-6', '14-7', '15-7', '15-8', '15-9', '16-9', '17-9', '17-10', '17-11', '18-11', '18-12', '19-12', '19-13', '20-13', '20-14', '21-14']",0.0,0.0,0.0,0.0,[],21,15,21,14,0,0,1,1,2,11-4,11-4,0-0,1,1,0
1551,2,2,9-21,17-21,0-0,"Mohanraj Elumalai, Velavan Vasudevan","Ricky Karandasuwardi, Ricky Karandasuwardi",4,5,0,3,2,5,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '2-5', '2-6', '2-7', '2-8', '2-9', '3-9', '3-10', '3-11', '3-12', '4-12', '4-13', '4-14', '5-14', '6-14', '6-15', '6-16', '7-16', '7-17', '8-17', '8-18', '8-19', '9-19', '9-20', '9-21']",4.0,5.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '9-9', '9-10', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '15-15', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '17-20', '17-21']",0.0,0.0,0.0,0.0,[],9,21,17,21,0,0,1,2,2,3-11,11-10,0-0,2,1,0
1552,1,2,21-12,21-11,0-0,"Xuanyi Ou, Xiangyu Ren","Vasantha Kumar Hanumaiah Ranganatha, Vasantha Kumar Hanumaiah Ranganatha",7,3,2,0,7,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '10-5', '11-5', '12-5', '12-6', '12-7', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '17-10', '18-10', '19-10', '19-11', '19-12', '20-12', '21-12']",5.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '7-4', '8-4', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '21-11']",0.0,0.0,0.0,0.0,[],21,12,21,11,0,0,1,1,2,11-5,11-7,0-0,1,1,0
1553,1,2,21-18,21-15,0-0,"Kim Astrup, Anders Skaarup Rasmussen","Tinn Isriyanet, Tinn Isriyanet",5,3,5,0,5,3,3,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '9-9', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '15-13', '15-14', '15-15', '15-16', '16-16', '17-16', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",5.0,3.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '20-15', '21-15']",0.0,0.0,0.0,0.0,[],21,18,21,15,0,0,1,1,2,9-11,10-11,0-0,2,2,0
1554,2,3,18-21,21-14,17-21,"Mohamad Arif Ab Latif Arif, Nur Mohd Azriyn Ayub Azriyn","Ricky Karandasuwardi, Ricky Karandasuwardi",4,3,1,4,2,3,0,2,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '15-17', '16-17', '16-18', '17-18', '17-19', '17-20', '18-20', '18-21']",4.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '5-2', '6-2', '6-3', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '9-8', '10-8', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '14-13', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '21-14']",2.0,2.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '11-14', '12-14', '12-15', '12-16', '13-16', '14-16', '14-17', '14-18', '15-18', '16-18', '16-19', '16-20', '17-20', '17-21']",18,21,21,14,17,21,2,1,2,9-11,11-9,9-11,2,1,2
1555,1,2,21-10,21-17,0-0,"Yang Lee, Chi-Lin Wang","Xuanyi Ou, Xuanyi Ou",4,2,3,0,4,2,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '10-7', '11-7', '11-8', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '19-10', '20-10', '21-10']",4.0,2.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '14-11', '15-11', '16-11', '16-12', '17-12', '17-13', '18-13', '18-14', '18-15', '19-15', '19-16', '20-16', '20-17', '21-17']",0.0,0.0,0.0,0.0,[],21,10,21,17,0,0,1,1,2,11-7,11-9,0-0,1,1,0
1556,1,2,21-10,21-12,0-0,"Manu Attri, B. Sumeeth Reddy","Pranaav Jerry Chopra, Pranaav Jerry Chopra",7,2,3,0,7,2,2,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '6-4', '7-4', '8-4', '8-5', '8-6', '9-6', '10-6', '10-7', '11-7', '11-8', '12-8', '13-8', '14-8', '15-8', '16-8', '17-8', '18-8', '18-9', '19-9', '20-9', '20-10', '21-10']",4.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '10-4', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '14-7', '15-7', '15-8', '15-9', '16-9', '17-9', '18-9', '18-10', '18-11', '19-11', '19-12', '20-12', '21-12']",0.0,0.0,0.0,0.0,[],21,10,21,12,0,0,1,1,2,11-7,11-5,0-0,1,1,0
1557,2,2,12-21,18-21,0-0,"Kim Astrup, Anders Skaarup Rasmussen","Yang Lee, Yang Lee",3,5,0,5,2,5,0,1,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '5-9', '5-10', '6-10', '6-11', '6-12', '7-12', '7-13', '7-14', '8-14', '8-15', '8-16', '9-16', '10-16', '10-17', '10-18', '11-18', '12-18', '12-19', '12-20', '12-21']",3.0,5.0,0.0,4.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '11-13', '12-13', '13-13', '13-14', '14-14', '14-15', '14-16', '14-17', '14-18', '14-19', '15-19', '15-20', '16-20', '17-20', '18-20', '18-21']",0.0,0.0,0.0,0.0,[],12,21,18,21,0,0,2,2,2,6-11,11-10,0-0,2,1,0
1558,2,2,12-21,17-21,0-0,"Manu Attri, B. Sumeeth Reddy","Ricky Karandasuwardi, Ricky Karandasuwardi",3,8,0,3,2,5,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '6-10', '7-10', '7-11', '7-12', '8-12', '8-13', '9-13', '9-14', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '12-20', '12-21']",3.0,3.0,0.0,2.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '2-6', '2-7', '3-7', '4-7', '4-8', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '14-18', '15-18', '15-19', '16-19', '16-20', '17-20', '17-21']",0.0,0.0,0.0,0.0,[],12,21,17,21,0,0,2,2,2,7-11,9-11,0-0,2,2,0
1559,1,2,21-14,21-14,0-0,"Yang Lee, Chi-Lin Wang","Ricky Karandasuwardi, Ricky Karandasuwardi",5,2,3,0,4,2,1,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '10-11', '10-12', '11-12', '12-12', '13-12', '14-12', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '19-14', '20-14', '21-14']",3.0,2.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '11-6', '11-7', '12-7', '12-8', '13-8', '13-9', '14-9', '14-10', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '19-12', '19-13', '20-13', '20-14', '21-14']",0.0,0.0,0.0,0.0,[],21,14,21,14,0,0,1,1,2,8-11,11-6,0-0,2,1,0
1560,1,3,21-19,24-26,21-8,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso","Kim Astrup, Kim Astrup",6,6,4,6,6,6,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '7-8', '8-8', '9-8', '10-8', '11-8', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']",4.0,4.0,2.0,6.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '8-13', '8-14', '8-15', '9-15', '10-15', '11-15', '11-16', '12-16', '12-17', '13-17', '14-17', '15-17', '15-18', '15-19', '16-19', '17-19', '17-20', '18-20', '19-20', '20-20', '21-20', '21-21', '21-22', '22-22', '22-23', '23-23', '24-23', '24-24', '24-25', '24-26']",5.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '11-3', '11-4', '12-4', '13-4', '14-4', '14-5', '14-6', '15-6', '16-6', '17-6', '17-7', '17-8', '18-8', '19-8', '20-8', '21-8']",21,19,24,26,21,8,1,2,2,11-8,7-11,11-3,1,2,1
1561,1,2,21-14,21-18,0-0,"V Shem Goh, Wee Kiong Tan","Tinn Isriyanet, Tinn Isriyanet",7,3,6,0,7,3,3,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '11-11', '12-11', '13-11', '14-11', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '20-13', '20-14', '21-14']",4.0,3.0,3.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '19-15', '19-16', '20-16', '20-17', '20-18', '21-18']",0.0,0.0,0.0,0.0,[],21,14,21,18,0,0,1,1,2,11-10,11-9,0-0,1,1,0
1562,1,2,21-17,21-18,0-0,"Takeshi Kamura, Keigo Sonoda","Kaixiang Huang, Kaixiang Huang",5,3,5,0,5,3,4,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '14-13', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '20-15', '20-16', '20-17', '21-17']",3.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '19-18', '20-18', '21-18']",0.0,0.0,0.0,0.0,[],21,17,21,18,0,0,1,1,2,11-9,11-9,0-0,1,1,0
1563,1,3,21-18,15-21,21-14,"Cheng Liu, Nan Zhang","Mohamad Arif Ab Latif Arif, Mohamad Arif Ab Latif Arif",4,4,6,2,3,4,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '11-7', '12-7', '12-8', '12-9', '13-9', '13-10', '14-10', '15-10', '16-10', '16-11', '17-11', '17-12', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '21-18']",2.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '11-14', '11-15', '11-16', '11-17', '12-17', '12-18', '13-18', '13-19', '14-19', '14-20', '15-20', '15-21']",4.0,3.0,4.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '10-6', '11-6', '11-7', '12-7', '13-7', '13-8', '14-8', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '20-12', '20-13', '20-14', '21-14']",21,18,15,21,21,14,1,2,1,11-6,9-11,11-6,1,2,1
1564,2,2,16-21,19-21,0-0,"Bodin Isara, Maneepong Jongjit","Mohammad Ahsan, Mohammad Ahsan",2,4,0,4,2,3,0,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '15-19', '15-20', '16-20', '16-21']",2.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '19-21']",0.0,0.0,0.0,0.0,[],16,21,19,21,0,0,2,2,2,10-11,10-11,0-0,2,2,0
1565,2,2,18-21,22-24,0-0,"Jiting He, Qiang Tan","Kah Ming Chooi, Kah Ming Chooi",3,3,4,5,3,3,0,3,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '13-17', '14-17', '15-17', '16-17', '16-18', '16-19', '16-20', '17-20', '18-20', '18-21']",3.0,3.0,4.0,2.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '17-15', '18-15', '19-15', '19-16', '19-17', '20-17', '20-18', '20-19', '20-20', '21-20', '21-21', '21-22', '22-22', '22-23', '22-24']",0.0,0.0,0.0,0.0,[],18,21,22,24,0,0,2,2,2,9-11,11-10,0-0,2,1,0
1566,2,2,13-21,12-21,0-0,"Phillip Chew, Ryan Chew","Ching Yao Lu, Ching Yao Lu",3,4,0,3,3,4,0,2,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '3-9', '3-10', '4-10', '4-11', '4-12', '5-12', '6-12', '6-13', '6-14', '6-15', '6-16', '7-16', '8-16', '8-17', '8-18', '9-18', '10-18', '11-18', '11-19', '12-19', '12-20', '13-20', '13-21']",2.0,4.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '3-7', '3-8', '4-8', '5-8', '5-9', '5-10', '6-10', '6-11', '6-12', '6-13', '6-14', '7-14', '8-14', '8-15', '8-16', '9-16', '10-16', '10-17', '11-17', '11-18', '11-19', '12-19', '12-20', '12-21']",0.0,0.0,0.0,0.0,[],13,21,12,21,0,0,2,2,2,4-11,6-11,0-0,2,2,0
1567,2,3,21-19,14-21,15-21,"Berry Angriawan, Hardianto Hardianto","Junhui Li, Junhui Li",4,5,3,2,4,2,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '20-18', '20-19', '21-19']",3.0,3.0,0.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '11-13', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '14-19', '14-20', '14-21']",3.0,5.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '11-9', '11-10', '11-11', '12-11', '12-12', '12-13', '12-14', '12-15', '12-16', '13-16', '14-16', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",21,19,14,21,15,21,1,2,2,10-11,8-11,11-7,2,2,1
1568,1,3,21-13,13-21,21-18,"Min Chun Liao, Ching Heng Su","Xuanyi Ou, Xuanyi Ou",8,5,3,1,6,3,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '10-7', '11-7', '11-8', '12-8', '12-9', '12-10', '13-10', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '17-13', '18-13', '19-13', '20-13', '21-13']",2.0,5.0,0.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '6-10', '6-11', '7-11', '8-11', '8-12', '8-13', '9-13', '9-14', '10-14', '10-15', '11-15', '11-16', '11-17', '11-18', '12-18', '13-18', '13-19', '13-20', '13-21']",4.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '16-12', '16-13', '16-14', '17-14', '17-15', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",21,13,13,21,21,18,1,2,1,11-7,6-11,11-8,1,2,1
1569,1,2,21-13,21-12,0-0,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo","Yang Lee, Yang Lee",9,5,5,0,9,5,3,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '12-3', '13-3', '14-3', '15-3', '15-4', '15-5', '16-5', '16-6', '17-6', '18-6', '18-7', '18-8', '18-9', '18-10', '18-11', '19-11', '20-11', '20-12', '20-13', '21-13']",4.0,2.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '13-8', '13-9', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '20-12', '21-12']",0.0,0.0,0.0,0.0,[],21,13,21,12,0,0,1,1,2,11-3,11-8,0-0,1,1,0
